n;port443;familia;especie_subespecie_var;categoria
3107;*;Velloziaceae;Barbacenia gounelleana;EN
3107;*;Velloziaceae;Barbacenia gounelleana;EN
3107;*;Velloziaceae;Barbacenia gounelleana;EN
3108;*;Velloziaceae;Barbacenia longiscapa;CR
3109;*;Velloziaceae;Barbacenia paranaensis;EN
3109;*;Velloziaceae;Barbacenia paranaensis;EN
3110;*;Velloziaceae;Barbacenia pungens;CR
3111;*;Velloziaceae;Barbacenia riparia;CR
3112;*;Velloziaceae;Barbacenia rodriguesii;EN
3113;;Velloziaceae;Barbacenia seubertiana;EN
3114;*;Velloziaceae;Barbacenia spectabilis;EN
3115;*;Velloziaceae;Barbacenia spiralis;EN
3116;*;Velloziaceae;Vellozia alata;EN
3117;*;Velloziaceae;Velloziaarmata;EN
3118;*;Velloziaceae;Velloziabarbata;EN
3119;*;Velloziaceae;Vellozia canelinha;CR
3120;*;Velloziaceae;Velloziagigantea;EN
3121;*;Velloziaceae;Velloziaglabra;EN
3122;*;Velloziaceae;Velloziahatschbachii;EN
3123;*;Velloziaceae;Vellozialilacina;EN
3124;*;Velloziaceae;Vellozia metzgerae;EN
3125;*;Velloziaceae;Vellozia nuda;EN
3126;*;Velloziaceae;Velloziapatens;EN
3127;*;Velloziaceae;Velloziapiresiana;EN
3128;*;Velloziaceae;Vellozia pulchra;EN
3128;*;Velloziaceae;Vellozia pulchra;EN
3129;*;Velloziaceae;Velloziasessilis;EN
3130;*;Velloziaceae;Velloziastreptophylla;EN
3131;*;Velloziaceae;Velloziasubalata;EN
3132;;Verbenaceae;Aloysia cordata;EN
3133;*;Verbenaceae;Aloysia hatschbachii;EN
3134;*;Verbenaceae;Lippia bradei;VU
3135;*;Verbenaceae;Lippiabromleyana;EN
3136;*;Verbenaceae;Lippia elliptica;VU
3137;*;Verbenaceae;Lippiainsignis;VU
3138;*;Verbenaceae;Lippia morii;EN
3139;*;Verbenaceae;Lippia pumila;EN
3140;*;Verbenaceae;Lippia rhodocnemis;EN
3141;*;Verbenaceae;Recordia reitzii;VU
3142;*;Verbenaceae;Stachytarpheta almasensis;EN
3143;*;Verbenaceae;Stachytarpheta procumbens;EN
3144;*;Verbenaceae;Stachytarpheta radlkoferiana;VU
3145;*;Violaceae;Hybanthusalbus;CR
3146;*;Violaceae;Pombaliastrigoides;EN
3147;;Violaceae;Rinorea laevigata;EN
3148;*;Violaceae;Rinorea longistipulata;EN
3149;*;Violaceae;Rinorea ramiziana;EN
3150;*;Violaceae;Viola gracillima;EN
3150;*;Violaceae;Viola gracillima;EN
3150;*;Violaceae;Viola gracillima;EN
3150;*;Violaceae;Viola gracillima;EN
3151;*;Vitaceae;Cissusapendiculata;EN
3152;*;Vitaceae;Cissusinundata;VU
3153;;Vochysiaceae;Callisthene dryadum;CR
3154;;Vochysiaceae;Callistheneerythroclada;EN
3155;*;Vochysiaceae;Callisthene inundata;EN
3156;;Vochysiaceae;Callisthene kuhlmannii;EN
3156;;Vochysiaceae;Callisthene kuhlmannii;EN
3157;*;Vochysiaceae;Erisma arietinum;EN
3158;;Vochysiaceae;Erisma fuscum;EN
3159;*;Vochysiaceae;Qualea coerulea;EN
3160;;Vochysiaceae;Qualea hannekesaskiarum;EN
3161;;Vochysiaceae;Eriocaulon gardnerianum;VU
3162;;Vochysiaceae;Qualea labouriauana;VU
3163;;Vochysiaceae;Qualea lundii;EN
3164;*;Vochysiaceae;Qualea magna;EN
3165;*;Vochysiaceae;Vochysia angelica;EN
3165;*;Vochysiaceae;Vochysia angelica;EN
3165;*;Vochysiaceae;Vochysia angelica;EN
3166;;Vochysiaceae;Vochysia assua;VU
3166;;Vochysiaceae;Vochysia assua;VU
3167;;Vochysiaceae;Vochysia dardanoi;EN
3167;;Vochysiaceae;Vochysia dardanoi;EN
3168;;Vochysiaceae;Vochysia eximia;VU
3169;;Vochysiaceae;Vochysia expansa;VU
3170;;Vochysiaceae;Vochysia glazioviana;EN
3170;;Vochysiaceae;Vochysia glazioviana;EN
3171;;Vochysiaceae;Vochysia gummifera;EN
3171;;Vochysiaceae;Vochysia gummifera;EN
3171;;Vochysiaceae;Vochysia gummifera;EN
3172;;Vochysiaceae;Vochysia mapuerae;VU
3173;;Vochysiaceae;Vochysia oblongifolia;EN
3173;;Vochysiaceae;Vochysia oblongifolia;EN
3174;*;Vochysiaceae;Vochysia pygmaea;EN
3175;;Vochysiaceae;Vochysia rotundifolia;EN
3176;;Vochysiaceae;Vochysia rufescens;VU
3177;*;Vochysiaceae;Vochysia santaluciae;EN
3178;;Vochysiaceae;Vochysia selloi;EN
3179;;Vochysiaceae;Vochysia spathulata;EN
3179;;Vochysiaceae;Vochysia spathulata;EN
3179;;Vochysiaceae;Vochysia spathulata;EN
3180;;Vochysiaceae;Vochysia talmonii;CR
3181;*;Xyridaceae;Xyris aurea;EN
3182;*;Xyridaceae;Xyrisblepharophylla;EN
3183;*;Xyridaceae;Xyris cipoensis;EN
3184;*;Xyridaceae;Xyris coutensis;CR
3185;*;Xyridaceae;Xyrisdardanoi;CR
3186;*;Xyridaceae;Xyris fibrosa;CR
3187;*;Xyridaceae;Xyris fusca;EN
3188;*;Xyridaceae;Xyris hatschbachii;CR
3188;*;Xyridaceae;Xyris hatschbachii;CR
3188;*;Xyridaceae;Xyris hatschbachii;CR
3189;*;Xyridaceae;Xyris hystrix;CR
3190;*;Xyridaceae;Xyris longifolia;EN
3190;*;Xyridaceae;Xyris longifolia;EN
3191;*;Xyridaceae;Xyris lucida;EN
3192;*;Xyridaceae;Xyris morii;EN
3193;*;Xyridaceae;Xyris neglecta;EN
3193;*;Xyridaceae;Xyris neglecta;EN
3193;*;Xyridaceae;Xyris neglecta;EN
3194;*;Xyridaceae;Xyrisnigricans;CR
3195;*;Xyridaceae;Xyris obtusiuscula;EN
3195;*;Xyridaceae;Xyris obtusiuscula;EN
3195;*;Xyridaceae;Xyris obtusiuscula;EN
3196;;Xyridaceae;Xyris organensis;EN
3197;*;Xyridaceae;Xyris phaeocephala;EN
3198;*;Xyridaceae;Xyrisplatystachya;CR
3199;*;Xyridaceae;Xyris reitzii;EN
3200;*;Xyridaceae;Xyris retrorsifimbriata;CR
3201;*;Xyridaceae;Xyris rigida;CR
3202;*;Xyridaceae;Xyris sincorana;EN
3202;*;Xyridaceae;Xyris sincorana;EN
3203;*;Xyridaceae;Xyris sororia;CR
3204;*;Xyridaceae;Xyris stenophylla;VU
3204;*;Xyridaceae;Xyris stenophylla;VU
3204;*;Xyridaceae;Xyris stenophylla;VU
3204;*;Xyridaceae;Xyris stenophylla;VU
3204;*;Xyridaceae;Xyris stenophylla;VU
3204;*;Xyridaceae;Xyris stenophylla;VU
3205;*;Xyridaceae;Xyris tortilis;CR
3206;*;Xyridaceae;Xyris uninervis;CR
3206;*;Xyridaceae;Xyris uninervis;CR
3207;*;Xyridaceae;Xyris vacillans;EN
3208;*;Xyridaceae;Xyris wawrae;EN
3209;*;Zingiberaceae;Renealmiabrasiliensis;EN
